sdwa	DESC	ID
	章鱼-名字	32117	อ็อกโตฟิช<w>คืนชีพ
	章鱼-目标	32118	ต่อสู้<w>กับ<w>อ็อกโตฟิช
	章鱼-描述	32119	ดวงวิญญาณ<w>ที่<w>ร่วงหล่น<w>จาก<w>สวรรค์<w>ซึ่ง<w>ม<w>ี<w>รยางค์<w>แปด<w>เส้น<w>และ<w>หนึ่ง<w>ศีรษะ<w>ได้<w>ปรากฏตัว<w>ขึ้น<w> สติปัญญา<w>ของ<w>เขา<w>นั้น<w>ไร้<w>ขอบเขต<w> ตัวตน<w>ที<w>่<w>ไม่<w>อาจ<w>เข้าถึง<w> และ<w>นาม<w>ที่<w>ไม่<w>อาจ<w>เอ่ยถึง<w>ได้<w> ผู้คน<w>ต่าง<w>ต้อง<w>ให้<w>ความเคารพ<w>เมื่อ<w>เดินผ่าน<w> หาก<w>เขา<w>ปรากฏตัว<w>ขึ้น<w>ใน<w>โลก<w>นี้<w> ผู้คน<w>จะ<w>ตกอยู่ในอันตราย
	章鱼-提示	32120	วิญญาณ<w>อีก<w>ดวง<w>หนึ่ง<w>ถูก<w>ขัง<w>ไว้อย<w>ู่<w>ที่นี่
	【副本】金字塔-击败BOSS2	33000	击败BOSS02
	【副本】金字塔-击败BOSS3	33001	击败BOSS03
	【副本】金字塔-名称	33002	พีระมิด
	【副本】金字塔-介绍	33003	เด็ก<w>ค<w>น<w>นี้<w>ไม่มี<w>แม่<w> เรื่อง<w>มัน<w>ยาว<w>น่ะ<w>...
	【副本】金字塔-队伍提示	33004	นักเดินทาง<w> %s ได้<w>เข้ามา<w>ใน<w>โลก<w>ดัน<w>เจี้<w>ยนพีระมิด<w> เทเลพอร์ต<w>ไปหา<w>เลย<w>หรือไม่<w> (ใช้<w> %d/%d)
	围猎活动-应龙-名称	33005	ล่า<w>มังกรมีปีก
	围猎活动-应龙-活动目标	33006	เอาชนะ<w>มังกรมีปีก
	围猎活动-应龙-活动描述	33007	มี<w>เนินเขา<w>ใน<w>พื้นที่รกร้าง<w>ชื่อว่า<w> "คิริซึเกะ<w>" มังกรมีปีก<w>อาศัย<w>อยู่<w>ที่นั่น<w> ผู้<w>ซึ่ง<w>สามารถ<w>ควบคุม<w>น้ำ<w>และ<w>ไฟ<w>ได้<w> ทั้งตัว<w>ปกคลุม<w>ไป<w>ด้วย<w>เกล็ด<w> มี<w>สอง<w>ปีก<w> คอ<w>ที่<w>คล้าย<w>ง<w>ู<w> และ<w>หาง<w>แหลม<w> เมื่อ<w>บินขึ้น<w>พาด<w>ผ่าน<w>กลุ่ม<w>เมฆ<w>จะ<w>ทำให้เกิด<w>พายุฝน<w>ฟ้าคะนอง<w> และ<w>เมื่อ<w>ลง<w>สู่<w>พื้นดิน<w>จะ<w>ทำให้<w>แผ่นดิน<w>แยก<w>และ<w>เกิด<w>เพลิง<w>เผาผลาญ<w>ภูเขา<w> ไม่มี<w>อะไร<w>ที่สาม<w>ารถ<w>พันธนาการ<w>มัน<w>ได้
	世界boss-哥斯拉-名称	33008	ไพโรธอน
	世界boss-哥斯拉-活动目标1	33009	เอาชนะ<w>อสูรแม็กม่า
	世界boss-哥斯拉-活动描述	33010	อสูรแม็กม่า<w>กำเนิด<w>ขึ้น<w>จาก<w>ความว่างเปล่า<w> และ<w>เหลือ<w>ไว้<w>เพียง<w>แผ่นดิน<w>ที<w>่<w>แผดเผา<w>และ<w>ความหดหู่<w>ใน<w>ทุกที่<w>ที่<w>มัน<w>ไป<w> ผู้คน<w>ต่าง<w>ตกอยู่ในอันตราย<w> และ<w>รอคอย<w>ผู้<w>กล้าม<w>า<w>ช่วยเหลือ<w>พวกเขา<w>!
	世界boss-哥斯拉-活动目标2	33011	พื้นที่ถูกทำลาย
	山海boss-蚩尤-名称	33012	ปิศาจ
	山海boss-蚩尤-活动目标1	33013	เอาชนะ<w>เทพ<w>ปิศาจ<w>ชือโหยว
	山海boss-蚩尤-活动描述	33014	มี<w>เทพ<w>ตน<w>หนึ่ง<w>ที่<w>มี<w>รูปร่าง<w>คล้าย<w>อสูรดุร้าย<w>จาก<w>คิเมราแลนด์<w> ซึ่ง<w>ม<w>ี<w>ลำตัว<w>เป็น<w>มนุษย์<w> ขา<w>เป็น<w>กีบ<w>เหมือน<w>วัว<w> มี<w>สี่<w>ตา<w> หก<w>มือ<w> หู<w>คล้าย<w>ใบ<w>ดาบ<w> และ<w>มี<w>เขา<w>ที่<w>ศีรษะ<w> เล่าลือ<w>กัน<w>ว่า<w>เป็น<w>เทพ<w>ปิศาจ<w>ชือโหยว<w> \nชือโหยว<w>ถูก<w>จัดการ<w>โดย<w>อิมพีเรียส<w> เลือด<w>ของ<w>เขา<w>หลั่ง<w>ออกมา<w>หล่อเลี้ยง<w>ป่า<w>เม<w>เปิ้ล<w> วิญญาณ<w>ของ<w>เขา<w>เร่ร่อน<w>ใน<w>สถานที่<w>ที่<w>เขา<w>ถูก<w>พิชิต<w>วันแล้ววันเล่า<w> และ<w>แผ่<w>กระจาย<w>ความ<w>โชคร้าย<w>ไป<w>ทั่ว<w>\nมี<w>เพียงแต่<w>ต้อง<w>เข้า<w>ต่อสู้<w>กับ<w>เขา<w>เท่านั้น<w>ที่จะ<w>ช่วย<w>บรรเทา<w>ความแค้น<w>ของ<w>เขา<w>ได้
	山海boss-蚩尤-活动目标2	33015	ดาเมจ<w>ที่<w>สร้าง
	剧情挑战BOSS大羿难度1-名称	33016	挑战大羿难度1
	剧情挑战BOSS大羿-活动目标	33017	เอาชนะ<w>อาร์เชอร์
	剧情挑战BOSS大羿-活动描述	33018	อาร์เชอร์<w>เกิด<w>ม<w>า<w>พร้อม<w>พลัง<w>เหนือธรรมชาติ<w> หลังจาก<w>ได้รับ<w>ธนู<w>สกา<w>ร<w>์เล็ตโบว์<w>จาก<w>จักรพรรดิจุน<w> เขา<w>ได้<w>เดินทาง<w>หลาย<w>พัน<w>กิโลเมตร<w>ตามคำสั่ง<w>ของ<w>จักรพรรดิ<w>เพื่อ<w>ตามล่า<w>ผู้<w>ที่<w>ลอบ<w>ขโมย<w>ลูกแก้ววิญญาณ<w>ไป<w> ใน<w>วันนี้<w> เรา<w>ได้<w>พบกัน<w>ใน<w>ทางแคบ<w>ๆ<w> ซึ่ง<w>สามารถ<w>เดินผ่าน<w>ได้ที<w>ละ<w>คน<w>เท่านั้น<w> ต้อง<w>ต่อสู้<w>ด้วย<w>พลัง<w>ทั้งหมด<w>ที่<w>มี<w>เท่านั้น<w>จึง<w>จะ<w>มีโอกาส<w>เพียง<w>น้อย<w>นิด<w>ที่จะ<w>เอาชีวิต<w>รอดไป<w>ได้
	剧情挑战BOSS大羿难度2-名称	33019	挑战大羿难度2
	剧情挑战BOSS大羿难度3-名称	33020	挑战大羿难度3
	剧情挑战BOSS大羿难度4-名称	33021	挑战大羿难度4
	剧情挑战BOSS大羿难度5-名称	33022	挑战大羿难度5
	剧情挑战BOSS大羿难度6-名称	33023	挑战大羿难度6
	剧情挑战BOSS大羿难度7-名称	33024	挑战大羿难度7
	剧情挑战BOSS大羿难度8-名称	33025	挑战大羿难度8
	剧情挑战BOSS大羿难度9-名称	33026	挑战大羿难度9
	剧情挑战BOSS大羿难度10-名称	33027	挑战大羿难度10
	剧情挑战BOSS太子长琴难度1-名称	33028	挑战长琴难度1
	剧情挑战BOSS太子长琴-活动目标	33029	เอาชนะ<w>ซิเธอร์
	剧情挑战BOSS太子长琴-活动描述	33030	เจ้าชายซิเธอร์<w>เป็น<w>สุภาพบุรุษ<w>และ<w>ช่างคิด<w> เขา<w>เล่น<w>ดนตรี<w>จาก<w>สายลม<w> และ<w>เชี่ยวชาญ<w>การ<w>เล่น<w>พิณ<w>ซิเธอร์<w> เสียง<w>ของ<w>พิณ<w>ซิเธอร์<w>ก้อง<w>ไป<w>ทั่ว<w>สวรรค์<w>และ<w>โลก<w>มนุษย์<w> อีก<w>ทั้ง<w>ยัง<w>ทำให้<w>นก<w>ห้า<w>สี<w>เต้นรำ<w>ได้<w> ทว่า<w> ตัว<w>เขา<w>ก็<w>มี<w>ด้าน<w>ที<w>่<w>มืดมน<w>ที่ซ่อน<w>อยู่<w>เช่นกัน<w> เสียงดนตรี<w>ของ<w>เขา<w>สามารถ<w>เรียก<w>ลมหนาว<w>ที่สาม<w>ารถ<w>กรีด<w>เนื้อหนัง<w> และ<w>โค่น<w>ต้นไม้<w>ได้<w> คน<w>ๆ<w> นี้<w>มี<w>ทั้ง<w>ด้าน<w>ดี<w>และ<w>ด้าน<w>ชั่วร้าย<w> และ<w>บุคลิก<w>ของ<w>เขา<w>นั้น<w>ไม่<w>สามารถ<w>คาดเดา<w>ได้<w> อย่า<w>ประมาท<w>เชียว<w>ล่ะ
	剧情挑战BOSS太子长琴难度2-名称	33031	挑战长琴难度2
	剧情挑战BOSS太子长琴难度3-名称	33032	挑战长琴难度3
	剧情挑战BOSS太子长琴难度4-名称	33033	挑战长琴难度4
	剧情挑战BOSS太子长琴难度5-名称	33034	挑战长琴难度5
	剧情挑战BOSS太子长琴难度6-名称	33035	挑战长琴难度6
	剧情挑战BOSS太子长琴难度7-名称	33036	挑战长琴难度7
	剧情挑战BOSS太子长琴难度8-名称	33037	挑战长琴难度8
	剧情挑战BOSS太子长琴难度9-名称	33038	挑战长琴难度9
	剧情挑战BOSS太子长琴难度10-名称	33039	挑战长琴难度10
	组队剧情挑战BOSS大羿难度1-名称	33040	组队挑战大羿难度1
	组队剧情挑战BOSS大羿-活动目标	33041	เอาชนะ<w>อาร์เชอร์
	组队剧情挑战BOSS大羿-活动描述	33042	อาร์เชอร์<w>เกิด<w>ม<w>า<w>พร้อม<w>พลัง<w>เหนือธรรมชาติ<w> หลังจาก<w>ได้รับ<w>ธนู<w>สกา<w>ร<w>์เล็ตโบว์<w>จาก<w>จักรพรรดิจุน<w> เขา<w>ได้<w>เดินทาง<w>หลาย<w>พัน<w>กิโลเมตร<w>ตามคำสั่ง<w>ของ<w>จักรพรรดิ<w>เพื่อ<w>ตามล่า<w>ผู้<w>ที่<w>ลอบ<w>ขโมย<w>ลูกแก้ววิญญาณ<w>ไป<w> ใน<w>วันนี้<w> เรา<w>ได้<w>พบกัน<w>ใน<w>ทางแคบ<w>ๆ<w> ซึ่ง<w>สามารถ<w>เดินผ่าน<w>ได้ที<w>ละ<w>คน<w>เท่านั้น<w> ต้อง<w>ต่อสู้<w>ด้วย<w>พลัง<w>ทั้งหมด<w>ที่<w>มี<w>เท่านั้น<w>จึง<w>จะ<w>มีโอกาส<w>เพียง<w>น้อย<w>นิด<w>ที่จะ<w>เอาชีวิต<w>รอดไป<w>ได้
	组队剧情挑战BOSS大羿难度2-名称	33043	组队挑战大羿难度2
	组队剧情挑战BOSS大羿难度3-名称	33044	组队挑战大羿难度3
	组队剧情挑战BOSS大羿难度4-名称	33045	组队挑战大羿难度4
	组队剧情挑战BOSS大羿难度5-名称	33046	组队挑战大羿难度5
	组队剧情挑战BOSS大羿难度6-名称	33047	组队挑战大羿难度6
	组队剧情挑战BOSS大羿难度7-名称	33048	组队挑战大羿难度7
	组队剧情挑战BOSS大羿难度8-名称	33049	组队挑战大羿难度8
	组队剧情挑战BOSS大羿难度9-名称	33050	组队挑战大羿难度9
	组队剧情挑战BOSS大羿难度10-名称	33051	组队挑战大羿难度10
	剧情挑战BOSS太子长琴难度1-名称	33052	组队挑战长琴难度1
	剧情挑战BOSS太子长琴-活动目标	33053	เอาชนะ<w>ซิเธอร์
	剧情挑战BOSS太子长琴-活动描述	33054	เจ้าชายซิเธอร์<w>เป็น<w>สุภาพบุรุษ<w>และ<w>ช่างคิด<w> เขา<w>เล่น<w>ดนตรี<w>จาก<w>สายลม<w> และ<w>เชี่ยวชาญ<w>การ<w>เล่น<w>พิณ<w>ซิเธอร์<w> เสียง<w>ของ<w>พิณ<w>ซิเธอร์<w>ก้อง<w>ไป<w>ทั่ว<w>สวรรค์<w>และ<w>โลก<w>มนุษย์<w> อีก<w>ทั้ง<w>ยัง<w>ทำให้<w>นก<w>ห้า<w>สี<w>เต้นรำ<w>ได้<w> ทว่า<w> ตัว<w>เขา<w>ก็<w>มี<w>ด้าน<w>ที<w>่<w>มืดมน<w>ที่ซ่อน<w>อยู่<w>เช่นกัน<w> เสียงดนตรี<w>ของ<w>เขา<w>สามารถ<w>เรียก<w>ลมหนาว<w>ที่สาม<w>ารถ<w>กรีด<w>เนื้อหนัง<w> และ<w>โค่น<w>ต้นไม้<w>ได้<w> คน<w>ๆ<w> นี้<w>มี<w>ทั้ง<w>ด้าน<w>ดี<w>และ<w>ด้าน<w>ชั่วร้าย<w> และ<w>บุคลิก<w>ของ<w>เขา<w>นั้น<w>ไม่<w>สามารถ<w>คาดเดา<w>ได้<w> อย่า<w>ประมาท<w>เชียว<w>ล่ะ
	剧情挑战BOSS太子长琴难度2-名称	33055	组队挑战长琴难度2
	剧情挑战BOSS太子长琴难度3-名称	33056	组队挑战长琴难度3
	剧情挑战BOSS太子长琴难度4-名称	33057	组队挑战长琴难度4
	剧情挑战BOSS太子长琴难度5-名称	33058	组队挑战长琴难度5
	剧情挑战BOSS太子长琴难度6-名称	33059	组队挑战长琴难度6
	剧情挑战BOSS太子长琴难度7-名称	33060	组队挑战长琴难度7
	剧情挑战BOSS太子长琴难度8-名称	33061	组队挑战长琴难度8
	剧情挑战BOSS太子长琴难度9-名称	33062	组队挑战长琴难度9
	剧情挑战BOSS太子长琴难度10-名称	33063	组队挑战长琴难度10
	世界boss-哥斯拉-左手破坏	33064	แขน<w>ซ้าย<w>หัก
	世界boss-哥斯拉-右手破坏	33065	แขนขวา<w>หัก
	世界boss-哥斯拉-左腿破坏	33066	ขา<w>ซ้าย<w>หัก
	世界boss-哥斯拉-右腿破坏	33067	ขา<w>ขวา<w>หัก
	世界boss-哥斯拉-头破坏	33068	หัว<w>แตก
	世界boss-哥斯拉-胸破坏	33069	อกร้าว
	世界boss-哥斯拉-背破坏	33070	หลัง<w>หัก
	世界boss-哥斯拉-尾巴破坏	33071	หาง<w>เสียหาย
	世界boss-哥斯拉-规则说明	33072	ยิ่ง<w>ท่าน<w>โจมตี<w>ส่วน<w>ต่าง<w>ๆ<w> ของ<w>อสูรแม็กม่า<w>ได้<w>หลาย<w>ส่วน<w> รางวัล<w>ก็<w>จะ<w>ยิ่ง<w>ดีขึ้น
	围猎活动-猩猩王-名称	33073	ล่า<w>กอริเอป<w>์
	围猎活动-猩猩王-活动目标	33074	เอาชนะ<w>กอริเอป<w>์
	围猎活动-猩猩王-活动描述	33075	บน<w>ภูเขาสแควร์<w>มี<w>อสูร<w>คล้าย<w>ลิง<w>กัง<w>อาศัย<w> ซึ่ง<w>มัน<w>มีพลัง<w>ไร้ขีดจำกัด<w> และ<w>วิ่ง<w>พุ่ง<w>ไปมา<w>ราวกับว่า<w>มัน<w>กำลัง<w>บิน<w> อสูร<w>ตัว<w>นี้<w>มีความรู้<w>ใน<w>เรื่อง<w>ของ<w>อดีต<w>เป็นอย่างมาก<w> และ<w>การก<w>ินเนื้อ<w>ของ<w>มัน<w> จะ<w>ทำให้<w>สามารถ<w>เดินเท้า<w>ได้<w>ไกล<w>หลาย<w>พัน<w>กิโลเมตร
